"","SurveyID","SurveyDate","StreamName","SpeciesAbbr","LiveTotal","RunYear"
"1773",389584,"10/02/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2014
"1774",389584,"10/02/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",13,2014
"1775",389585,"10/07/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2014
"1776",389585,"10/07/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",42,2014
"1777",389586,"10/10/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",11,2014
"1778",389586,"10/10/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",9,2014
"1779",389587,"09/25/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",29,2014
"1780",389588,"09/30/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",12,2014
"1781",389596,"10/02/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",41,2014
"1782",389597,"10/07/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",30,2014
"1783",389597,"10/07/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",35,2014
"1784",389598,"10/13/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2014
"1785",389598,"10/13/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",31,2014
"1786",389670,"10/10/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",15,2014
"1787",389670,"10/10/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",19,2014
"1788",389671,"10/13/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2014
"1789",389672,"10/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1790",389673,"10/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1791",389674,"10/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1792",389675,"10/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1793",389678,"10/08/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",18,2014
"1794",389679,"10/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1795",389772,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1796",389772,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1797",389773,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2014
"1798",389774,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2014
"1799",389774,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1800",389775,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",6,2014
"1801",389775,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1802",389776,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",18,2014
"1803",389776,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",41,2014
"1804",389777,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2014
"1805",389777,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",2,2014
"1806",389777,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1807",389778,"10/20/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2014
"1808",389810,"10/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1809",389822,"10/28/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",2,2014
"1810",389824,"10/28/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1811",389825,"10/28/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",2,2014
"1812",389840,"10/29/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1813",389841,"11/04/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1814",389944,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",26,2014
"1815",389945,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2014
"1816",389946,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",10,2014
"1817",389946,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",1,2014
"1818",389947,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",25,2014
"1819",389948,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",26,2014
"1820",389953,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",78,2014
"1821",389954,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",8,2014
"1822",389955,"11/13/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",3,2014
"1823",389956,"10/31/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1824",389957,"11/06/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1825",389958,"11/13/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1826",389961,"10/30/2014","Sky Slough A","CHUM",4,2014
"1827",389962,"11/06/2014","Sky Slough A","CHUM",13,2014
"1828",389963,"11/13/2014","Sky Slough A","CHUM",103,2014
"1829",389964,"10/30/2014","Sky Slough B","CHUM",0,2014
"1830",389965,"11/06/2014","Sky Slough B","CHUM",10,2014
"1831",389966,"11/13/2014","Sky Slough B","CHUM",0,2014
"1832",389967,"10/30/2014","Sky Slough C","CHUM",NA,2014
"1833",389968,"11/06/2014","Sky Slough C","CHUM",0,2014
"1834",389968,"11/06/2014","Sky Slough C","COHO",5,2014
"1835",389969,"11/13/2014","Sky Slough C","CHUM",2,2014
"1836",390379,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1837",390405,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1838",390418,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1839",390419,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1840",390420,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1841",390421,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1842",390422,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1843",390423,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1844",390424,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1845",390425,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1846",390426,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1847",390427,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1848",390428,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1849",390429,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1850",390430,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1851",390431,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1852",390432,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1853",390433,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1854",390434,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1855",390435,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1856",390436,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1857",390437,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1858",390438,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1859",390439,"10/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1860",390452,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1861",390453,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1862",390454,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1863",390455,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1864",390456,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1865",390457,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1866",390458,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1867",390459,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1868",390460,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1869",390461,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1870",390462,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1871",390463,"11/14/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1872",390522,"10/09/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2014
"1873",391955,"12/08/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",9,2014
"1874",391955,"12/08/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",0,2014
"1875",391956,"12/01/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",25,2014
"1876",391956,"12/01/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",3,2014
"1877",391957,"11/21/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1878",392174,"11/21/2014","Sky Slough A","CHUM",20,2014
"1879",392175,"12/04/2014","Sky Slough A","CHUM",19,2014
"1880",392176,"12/16/2014","Sky Slough A","CHUM",9,2014
"1881",392177,"12/24/2014","Sky Slough A","CHUM",NA,2014
"1882",392178,"12/31/2014","Sky Slough A","CHUM",0,2014
"1883",392179,"11/21/2014","Sky Slough B","CHUM",0,2014
"1884",392180,"12/04/2014","Sky Slough B","CHUM",27,2014
"1885",392181,"12/16/2014","Sky Slough B","CHUM",0,2014
"1886",392182,"12/31/2014","Sky Slough B","CHUM",0,2014
"1887",392183,"11/21/2014","Sky Slough C","CHUM",0,2014
"1888",392184,"12/04/2014","Sky Slough C","CHUM",42,2014
"1889",392185,"12/16/2014","Sky Slough C","CHUM",0,2014
"1890",392186,"12/31/2014","Sky Slough C","CHUM",0,2014
"1891",392191,"12/31/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1892",392197,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2014
"1893",392198,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2014
"1894",392199,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",23,2014
"1895",392200,"12/01/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",31,2014
"1896",392201,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",49,2014
"1897",392202,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1898",392203,"11/17/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",3,2014
"1899",392204,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1900",392205,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1901",392206,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1902",392207,"11/25/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",20,2014
"1903",392208,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",NA,2014
"1904",392209,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",90,2014
"1905",392210,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",131,2014
"1906",392211,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",20,2014
"1907",392212,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",36,2014
"1908",392213,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1909",392214,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",30,2014
"1910",392215,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",38,2014
"1911",392215,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",4,2014
"1912",392216,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",18,2014
"1913",392217,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1914",392218,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1915",392219,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",75,2014
"1916",392220,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",93,2014
"1917",392221,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",3,2014
"1918",392222,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",18,2014
"1919",392223,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1920",392224,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",6,2014
"1921",392225,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",23,2014
"1922",392226,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2014
"1923",392227,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",3,2014
"1924",392228,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1925",392229,"11/18/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",67,2014
"1926",392230,"11/24/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",38,2014
"1927",392231,"12/05/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",4,2014
"1928",392232,"12/16/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",1,2014
"1929",392233,"12/23/2014","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2014
"1930",408751,"08/14/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"1931",408751,"08/14/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1932",408752,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"1933",408752,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1934",408753,"09/03/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2015
"1935",408753,"09/03/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2015
"1936",408754,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",5580,2015
"1937",408754,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1938",408755,"09/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1573,2015
"1939",408755,"09/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1940",408756,"09/23/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",4700,2015
"1941",408756,"09/23/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1942",408757,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10462,2015
"1943",408757,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1944",408758,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",4100,2015
"1945",408758,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1946",408759,"10/12/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2015
"1947",408759,"10/12/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2015
"1948",408760,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",350,2015
"1949",408760,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1950",408761,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",140,2015
"1951",408761,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1952",408762,"08/14/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",100,2015
"1953",408763,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",20,2015
"1954",408763,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1955",408764,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",8000,2015
"1956",408765,"09/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",4000,2015
"1957",408765,"09/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1958",408766,"09/23/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2500,2015
"1959",408766,"09/23/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1960",408767,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",7048,2015
"1961",408767,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1962",408768,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2500,2015
"1963",408768,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1964",408769,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",300,2015
"1965",408769,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1966",408770,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10,2015
"1967",408770,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1968",408771,"10/05/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",16,2015
"1969",408771,"10/05/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",167,2015
"1970",408771,"10/05/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",108,2015
"1971",408772,"10/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1972",408772,"10/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"1973",408772,"10/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",100,2015
"1974",408823,"08/14/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1975",408823,"08/14/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"1976",408824,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1977",408824,"08/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",250,2015
"1978",408825,"08/25/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1979",408825,"08/25/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",600,2015
"1980",408825,"08/25/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","COHO",2,2015
"1981",408826,"09/03/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2015
"1982",408826,"09/03/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2015
"1983",408827,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1984",408827,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",11290,2015
"1985",408828,"09/18/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1986",408828,"09/18/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",8100,2015
"1987",408829,"09/24/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1988",408829,"09/24/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10900,2015
"1989",408830,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",2,2015
"1990",408830,"10/02/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",15378,2015
"1991",408831,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",5,2015
"1992",408831,"10/08/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",3300,2015
"1993",408832,"10/12/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",NA,2015
"1994",408832,"10/12/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",NA,2015
"1995",408833,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1996",408833,"10/15/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",800,2015
"1997",408834,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"1998",408834,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",93,2015
"1999",408835,"08/27/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2000",408835,"08/27/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",820,2015
"2001",408836,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2002",408836,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1000,2015
"2003",408837,"09/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2004",408837,"09/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2700,2015
"2005",408838,"09/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2015
"2006",408838,"09/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1500,2015
"2007",408839,"10/07/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2015
"2008",408839,"10/07/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1400,2015
"2009",408840,"10/13/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2010",408840,"10/13/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",10,2015
"2011",408841,"10/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",13,2015
"2012",408841,"10/19/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"2013",408842,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2014",408842,"10/21/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"2015",408843,"10/26/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2015
"2016",408843,"10/26/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"2017",408844,"10/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2015
"2018",408844,"10/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"2019",408844,"10/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHUM",0,2015
"2020",408845,"07/30/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2021",408845,"07/30/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",0,2015
"2022",408846,"08/27/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2023",408846,"08/27/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1970,2015
"2024",408847,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2025",408847,"09/10/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",3700,2015
"2026",408848,"09/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",3,2015
"2027",408848,"09/22/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2150,2015
"2028",408849,"09/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",11,2015
"2029",408849,"09/29/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",2500,2015
"2030",408850,"10/07/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",4,2015
"2031",408850,"10/07/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",1468,2015
"2032",408851,"10/13/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",0,2015
"2033",408851,"10/13/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","PINK",30,2015
"2034",408852,"10/20/2015","Snohomish R. Cont. As Skykomish R. @ R.M. 20.51","CHIN",1,2015
